"","vec"
"3855",39773.5579133237
"3856",33363.4233046935
"3857",27398.2867954775
"3858",25060.0744268137
"3859",26485.0222054165
"3860",29528.5007596353
"3861",38919.8790923873
"3862",30848.0086891816
"3863",31938.7106478388
"3864",25250.9946587197
"3865",36518.2093037941
"3866",39224.1101046072
"3867",25376.9299774197
"3868",37271.279622988
"3869",44005.7374087532
"3870",27078.262679476
"3871",26939.0657767245
"3872",29377.3579652157
"3873",36345.5807705681
"3874",45080.2645710113
"3875",34251.7200600177
"3876",33525.4762593896
"3877",23124.1757180377
"3878",26975.6572964485
"3879",36875.6306758189
"3880",32941.7255806983
"3881",21881.7787123559
"3882",25524.5819315725
"3883",28611.7977653065
"3884",42322.7149528851
"3885",43409.7971302986
"3886",45136.0656696911
"3887",22721.0444886818
"3888",32876.518362754
"3889",29255.1360575146
"3890",28439.6913889554
"3891",29692.2281312361
"3892",29081.5652519576
"3893",26706.5468385315
"3894",31506.5143193263
"3895",28685.803257158
"3896",48617.0189109831
"3897",34432.9447943274
"3898",34871.1829600856
"3899",25470.8865607613
"3900",19246.7072353204
"3901",28487.0285541283
"3902",26898.7906854269
"3903",31461.7702457553
"3904",43982.8993214338
"3905",30763.0294779875
"3906",27325.6196336341
"3907",39518.2217503518
"3908",33756.3067849509
"3909",41715.3013788046
"3910",42510.3822519612
"3911",21652.4432105739
"3912",43478.3213858396
"3913",32354.1234650772
"3914",29710.7917132889
"3915",18435.0441475166
"3916",42022.8787427522
"3917",26661.1706569183
"3918",30728.8240451062
"3919",32062.0293914991
"3920",26633.6555751497
"3921",48106.1866133716
"3922",33003.9474591619
"3923",28014.1811085774
"3924",33258.2122430766
"3925",28363.5114154077
"3926",27673.1569231548
"3927",24965.2018305884
"3928",43101.1398718978
"3929",28224.9253460225
"3930",23861.3668093051
"3931",22403.5968557961
"3932",33189.4869373061
"3933",31104.6841282111
"3934",34115.3608205115
"3935",33993.4267968212
"3936",22985.9374872253
"3937",25442.3791092693
"3938",31409.7335523879
"3939",43010.805778442
"3940",39968.1721243511
"3941",29632.4408235058
"3942",22367.7146229218
"3943",46308.3119575597
"3944",30440.4759528907
"3945",42805.041908699
"3946",32272.5480057463
"3947",29222.6885870437
"3948",20064.9069731985
"3949",42963.1962307111
"3950",27049.6799502856
"3951",27689.5614763154
"3952",32875.6298346835
"3953",34043.3065624908
"3954",39698.6033050001
"3955",37596.8742204095
"3956",26940.0605200121
"3957",27909.497254756
"3958",21979.3667693556
"3959",47332.9151600189
"3960",31735.9691066411
"3961",25895.2795499638
"3962",19642.1267178167
"3963",28624.3383389314
"3964",29161.6478307974
"3965",26183.0609282846
"3966",30409.6526584118
"3967",23293.0615057812
"3968",29246.6123155998
"3969",29865.1665074749
"3970",34239.8641631233
"3971",19455.1251870837
"3972",39048.9000596868
"3973",36226.3571591262
"3974",30621.4796011641
"3975",34667.9082008678
"3976",36449.8079368254
"3977",17443.8331311948
"3978",48822.913273143
"3979",35373.3121720519
"3980",22867.0312284253
"3981",34323.9658505081
"3982",29803.1677585042
"3983",34903.4238261931
"3984",28714.827615257
"3985",37660.5800251158
"3986",40380.5597124445
"3987",28936.646262605
"3988",37653.4599939028
"3989",20264.0235647265
"3990",28202.3376358758
"3991",33160.033189764
"3992",26957.001256285
"3993",49449.4020547088
"3994",23071.6111972838
"3995",27616.0952173612
"3996",28381.5266651387
"3997",42961.0759892877
"3998",28095.8325947539
"3999",29942.0007589869
"4000",27044.5915300814
"4001",43700.075119712
"4002",41813.7488890909
"4003",26627.4873906599
"4004",34910.0469467061
"4005",28679.7963528267
"4006",26469.9894653349
"4007",34056.9079563551
"4008",23368.1734567492
"4009",30972.8843444373
"4010",40915.7491344479
"4011",24445.1239632274
"4012",26864.3290150983
"4013",36196.8011815695
"4014",42429.0687991549
"4015",37955.1867364098
"4016",41365.4979867682
"4017",45604.9134405956
"4018",27234.5032382547
"4019",32247.4133669942
"4020",35255.5699089313
"4021",24277.9416092249
"4022",20350.9425316598
"4023",36953.0568844125
"4024",28056.5238466729
"4025",34251.7956379018
"4026",24018.4336945261
"4027",38221.0047123534
"4028",26834.9519330516
"4029",33393.3130246756
"4030",29766.3375148192
"4031",30738.4611898149
"4032",22721.1474986712
"4033",39184.1790152867
"4034",28829.0566005993
"4035",30704.5851256296
"4036",37017.5370577818
"4037",37340.3341901931
"4038",39455.145045389
"4039",24787.3221303358
"4040",41783.5308685591
"4041",41476.1541985466
"4042",36052.8008696764
"4043",24166.8985479773
"4044",24320.8142446956
"4045",41360.6505895973
"4046",40930.0812144714
"4047",34861.5313972394
"4048",31230.6175315263
"4049",30641.699352248
"4050",28224.3690308223
"4051",30021.2712987306
"4052",21571.2231961656
"4053",32892.1249163854
"4054",26023.7060229534
"4055",34105.6374876171
"4056",39501.2388639875
"4057",31805.6705451907
"4058",33646.0047938435
"4059",25990.6192464774
"4060",30946.2289214113
"4061",27936.7398983706
"4062",37262.3022716654
"4063",29811.2701550229
"4064",32902.8912492362
"4065",21192.4935339155
"4066",24364.2212123532
"4067",31319.8315158417
"4068",34866.088687643
"4069",41686.9899050049
"4070",24417.5549967355
"4071",34000.5867311488
"4072",25877.3850200272
"4073",33788.1473266489
"4074",35369.8018499387
"4075",37633.4665473706
"4076",28775.5282716744
"4077",17457.3960721248
"4078",38800.8882087032
"4079",19907.4498704087
"4080",37959.9883364326
"4081",27385.4119822653
"4082",32440.0252100807
"4083",20852.2543320431
"4084",24495.8644545487
"4085",29763.1942527585
"4086",35252.7524514179
"4087",19533.5359089313
"4088",27255.1180691774
"4089",34517.5537172465
"4090",41005.7717079721
"4091",40390.6056306489
"4092",37618.221279808
"4093",36243.9443955109
"4094",25550.5154978039
"4095",39850.2068210492
"4096",25579.3297365016
"4097",28480.95273651
"4098",32130.7640852221
"4099",24483.3534341818
"4100",24176.4569481956
"4101",25393.7886299668
"4102",53567.832276476
"4103",25599.9073160683
"4104",36154.1829139068
"4105",23103.3964843422
"4106",21013.8460116784
"4107",31369.7409414333
"4108",29693.8845064374
"4109",25071.4564935428
"4110",34133.7705029657
"4111",37468.4920252024
"4112",33184.4096850306
"4113",46177.7554995384
"4114",42657.6999776932
"4115",40636.9852490167
"4116",25134.133665881
"4117",39282.4347501403
"4118",36388.9669465308
"4119",28588.8496816401
"4120",26004.5817031617
"4121",29333.5023099469
"4122",32808.4412637271
"4123",45617.2453857888
"4124",20920.172446612
"4125",35331.2871833184
"4126",27042.2840172205
"4127",31069.722798282
"4128",41969.4881059859
"4129",28591.9830835591
"4130",27894.4652092277
"4131",45939.9300631708
"4132",27332.8627459635
"4133",22364.2460069749
"4134",29702.238198645
"4135",28756.1298201657
"4136",31286.8508559402
"4137",30040.8426539841
"4138",33633.4389290327
"4139",22614.4954759715
"4140",33154.5854801636
"4141",30130.607356188
"4142",27088.1246763245
"4143",25750.2016031087
"4144",28178.6460039415
"4145",34789.6082832019
"4146",36216.5672173184
"4147",27536.6301140501
"4148",31817.8871057653
"4149",24373.5026702321
"4150",27398.7295079546
"4151",27676.8232316162
"4152",32381.7339262119
"4153",37872.7294738769
"4154",51372.1407716421
"4155",33519.8999221084
"4156",27805.4793510669
"4157",26108.0805693317
"4158",28087.829640133
"4159",33504.543385602
"4160",32262.848087292
"4161",43379.9476185811
"4162",32423.2833793303
"4163",37806.242027693
"4164",29318.6814928705
"4165",21972.1643178178
"4166",32448.3575587193
"4167",30917.949721961
"4168",21846.3698252036
"4169",34219.2204261349
"4170",44418.2066378873
"4171",41197.7041703738
"4172",30408.8923793498
"4173",31172.4299776562
"4174",34996.549899571
"4175",18144.550745374
"4176",28806.3173658187
"4177",30630.1186768216
"4178",40502.910631221
"4179",38066.6589117895
"4180",38174.1600848937
"4181",28090.0822626625
"4182",35064.1733116251
"4183",25049.0062702114
"4184",45576.7020023132
"4185",28051.7372188985
"4186",42672.775136766
"4187",58054.6453800243
"4188",34624.0870437278
"4189",28463.551838326
"4190",37392.2598251956
"4191",33780.2957625025
"4192",31760.7359423627
"4193",26155.1598339555
"4194",28923.49672566
"4195",21108.1601871358
"4196",25919.5070262286
"4197",23643.6071545769
"4198",22915.4182450676
"4199",21299.6326276726
"4200",22421.1718854381
"4201",31351.0170983807
"4202",28676.1678374467
"4203",32938.1518657057
"4204",29219.454345032
"4205",26752.5631617118
"4206",34886.6098640491
"4207",35746.6171020801
"4208",25605.0565530232
"4209",25799.062201265
"4210",28797.8469426216
"4211",36058.8463846758
"4212",30128.1486811522
"4213",18779.4391194561
"4214",36220.1899797897
"4215",34563.4536869115
"4216",25112.5725041362
"4217",32063.7852532497
"4218",29084.0305109144
"4219",54862.3557554921
"4220",51378.9385182062
"4221",38650.5430829794
"4222",32275.9913794467
"4223",35583.4494690616
"4224",31725.2914391234
"4225",30702.2483891709
"4226",21165.2851680722
"4227",39584.5593673345
"4228",24940.7649156377
"4229",26715.4288729002
"4230",37181.1879509322
"4231",38285.5164437965
"4232",29523.3271738273
"4233",25387.0893501595
"4234",38837.248660484
"4235",25641.5840631008
"4236",22318.5325323148
"4237",21808.2769962465
"4238",36937.9722741944
"4239",31174.3612766031
"4240",28302.1371744946
"4241",33102.1572327368
"4242",26673.4386223404
"4243",30593.7251925758
"4244",41173.9158372505
"4245",36783.2259317352
"4246",25068.5754178009
"4247",27741.0129869168
"4248",25209.3304839341
"4249",29321.1927053186
"4250",32465.6231396689
"4251",21848.9071176326
"4252",28250.0348819043
"4253",27424.6894785574
"4254",30416.4909147677
"4255",32088.4990675832
"4256",51152.9904631899
"4257",20029.0111687446
"4258",29046.7123752052
"4259",30922.2142502004
"4260",30757.2628584506
"4261",34256.7372280055
"4262",31577.365924869
"4263",35580.3145278364
"4264",42486.3747868417
"4265",25731.7617904995
"4266",41808.3275170932
"4267",25852.6115545511
"4268",26547.4884500108
"4269",43150.0880358689
"4270",22794.9025564942
"4271",35925.6470035926
"4272",30193.6459620975
"4273",36949.598887622
"4274",32773.7517809624
"4275",29228.6644158101
"4276",27171.3191689529
"4277",22896.7295350583
"4278",30353.5924236503
"4279",39852.2260964594
"4280",28942.4364622803
"4281",28641.6748273947
"4282",27773.9939600704
"4283",27658.3223735709
"4284",29208.042436305
"4285",29365.0625439598
"4286",22549.3493994953
"4287",34168.9114297072
"4288",23052.5496970679
"4289",49655.8227111553
"4290",33341.8229607789
"4291",23750.8990712693
"4292",27932.0733270771
"4293",43726.1138572676
"4294",43156.2813241974
"4295",18880.6540000935
"4296",27948.7003490741
"4297",29269.0669223005
"4298",39969.5978998582
"4299",38023.5293552722
"4300",30074.3231468367
"4301",31041.4230219132
"4302",25038.7517207638
"4303",47609.3332571736
"4304",30678.0815188028
"4305",35716.9049286262
"4306",25632.5233705418
"4307",33226.6168151375
"4308",29419.494675975
"4309",25600.3452641987
"4310",25826.2772702467
"4311",46822.4736893072
"4312",27740.92190087
"4313",42675.8352073753
"4314",26825.7699187522
"4315",28976.1013398305
"4316",27749.6516016274
"4317",36516.6668833226
"4318",27737.5700561472
"4319",37683.6701425889
"4320",23952.940289045
"4321",27613.7341169344
"4322",25407.5540980173
"4323",38501.4304699697
"4324",23257.9037347599
"4325",26969.0995536552
"4326",42661.9214591381
"4327",35693.5118521215
"4328",33727.8355177318
"4329",31241.5606214354
"4330",24536.142240118
"4331",27488.8129058038
"4332",42311.7663508344
"4333",28143.2233865884
"4334",39311.3923981472
"4335",21870.3998312818
"4336",24161.5812007609
"4337",37663.6230798553
"4338",22125.1774970012
"4339",23311.5421597838
"4340",39113.7756399062
"4341",34200.7468805529
"4342",26232.860171517
"4343",30558.4837284737
"4344",26784.6472114601
"4345",21796.0911462541
"4346",26097.9547771855
"4347",30177.4719212696
"4348",34346.930600283
"4349",32776.7927762024
"4350",24465.9677052895
"4351",25317.2276991622
"4352",37301.3645060756
"4353",48066.8954861447
"4354",25779.2273733455
"4355",25489.1999562921
"4356",32208.0084428882
"4357",30944.3815431008
"4358",30403.2924315525
"4359",32355.0689114911
"4360",43646.8925525582
"4361",24721.4605548939
"4362",28991.2781046454
"4363",23773.8702654295
"4364",22858.6620095078
"4365",37402.6688325789
"4366",22422.2684983705
"4367",28659.1124287525
"4368",36558.1637473171
"4369",33361.0048921694
"4370",38148.9345202778
"4371",37003.5481080993
"4372",15028.9204834668
"4373",43154.5075023844
"4374",40512.4674444936
"4375",26780.9667283781
"4376",18542.6506230822
"4377",32583.9568126873
"4378",27661.8718004719
"4379",40277.6398626969
"4380",24331.560661434
"4381",37931.7565685078
"4382",40933.7691221861
"4383",24347.3354465121
"4384",22607.7673737089
"4385",37501.09378204
"4386",26885.6984740482
"4387",28657.8112370797
"4388",22156.9299305438
"4389",25790.0064960859
"4390",29386.8239141436
"4391",36075.3687709454
"4392",31738.4694275014
"4393",32359.1517341951
"4394",31420.3768704969
"4395",30446.365774843
"4396",22085.4641010714
"4397",48071.1388975834
"4398",24340.1189977041
"4399",30466.4871969605
"4400",40836.8764168169
"4401",23157.9241738522
"4402",34608.5565875344
"4403",26942.0965507939
"4404",39450.9400831901
"4405",21069.4108596126
"4406",20542.2744883696
"4407",27005.8911353322
"4408",30063.6662957546
"4409",33595.4213026946
"4410",29589.5455824279
"4411",35584.1364838621
"4412",26204.243122598
"4413",34366.4318569228
"4414",26768.8924950227
"4415",29635.1861009989
"4416",32640.6154749286
"4417",30044.791846717
"4418",34628.2221785645
"4419",28205.7297862461
"4420",33954.2207395992
"4421",26656.1065694166
"4422",32019.044977245
"4423",40645.392619408
"4424",22202.2410523169
"4425",26952.329813762
"4426",31135.8496020188
"4427",30892.8568092546
"4428",42551.8759812323
"4429",29182.0570873271
"4430",25899.8998687152
"4431",33386.5273734947
"4432",37249.3792396939
"4433",27274.5931675062
"4434",23749.7988555186
"4435",45705.0709416986
"4436",42868.0861154954
"4437",35830.8053397169
"4438",33775.999426823
"4439",31290.5845850305
"4440",31337.1201206956
"4441",34918.098448902
"4442",28357.7692170632
"4443",32126.2650013723
"4444",65977.7198567081
"4445",27215.2715600282
"4446",33565.4355132363
"4447",38220.0568543891
"4448",30185.1890069347
"4449",20618.3928060212
"4450",24709.2825508256
"4451",27162.2083691606
"4452",35472.3098363416
"4453",32691.3474012474
"4454",23298.7009606884
"4455",27239.8636620154
"4456",39872.1400734651
"4457",45022.4656550782
"4458",21601.4444189461
"4459",36093.9385349132
"4460",31170.2893323659
"4461",38744.2194285306
"4462",54256.017044809
"4463",32231.6587926008
"4464",27860.3342573487
"4465",40131.1082112315
"4466",21772.3347356356
"4467",36027.2791464026
"4468",32086.7897959558
"4469",45427.8228475922
"4470",42520.8212185975
"4471",28218.8976678437
"4472",22863.1864087776
"4473",26849.9207706421
"4474",28255.0633160073
"4475",29226.3099403464
"4476",34518.9052318943
"4477",34449.7610318447
"4478",35766.0327390087
"4479",22493.9145983023
"4480",36511.6798550631
"4481",38279.70074666
"4482",32108.7537035319
"4483",35749.121602155
"4484",31868.1125163941
"4485",21920.6731025417
"4486",24816.059678959
"4487",29674.6560451282
"4488",28596.242688828
"4489",33986.8730116438
"4490",32921.3086967776
"4491",24276.6814140733
"4492",25649.6996882169
"4493",23708.8300560558
"4494",24039.2846607931
"4495",28393.0131167007
"4496",32067.387391003
"4497",20344.4165201689
"4498",36106.8152087781
"4499",31374.9530046124
"4500",37741.6636413481
"4501",31921.9985565483
"4502",31162.9973107314
"4503",22743.05174994
"4504",20790.0251081722
"4505",33404.4243231186
"4506",36785.6301481281
"4507",26188.4254286205
"4508",41486.8027623823
"4509",31726.4810719158
"4510",34545.7970872085
"4511",29601.6467358182
"4512",22285.7489462071
"4513",33810.5988763106
"4514",45498.6023327596
"4515",27467.7969709537
"4516",24236.0836829154
"4517",23165.2318353735
"4518",33390.4872019244
"4519",34855.5079513399
"4520",56103.6909729435
"4521",41755.1825070108
"4522",40839.7570755569
"4523",27032.9549639023
"4524",37363.8292277591
"4525",26880.4517254945
"4526",31053.9260340095
"4527",22410.0845128174
"4528",28634.665882824
"4529",30076.5624625985
"4530",20287.6945091256
"4531",33347.5549871758
"4532",25637.7213334101
"4533",27794.0912056657
"4534",23598.4394714336
"4535",30634.1698652516
"4536",24862.4942682949
"4537",47000.1832139389
"4538",25856.9059973811
"4539",30674.5970659005
"4540",21129.8588001221
"4541",34140.0920253386
"4542",24920.5328611688
"4543",33544.9755669331
"4544",37939.8588428157
"4545",28103.6172651345
"4546",17142.7054623451
"4547",54317.5198921901
"4548",21018.6923295587
"4549",33120.6010095052
"4550",42610.3797370973
"4551",29278.5240565417
"4552",37669.8823265587
"4553",27337.2957886522
"4554",30879.0173110967
"4555",38710.8654600069
"4556",34372.8236529536
"4557",45630.2386768472
"4558",24609.3370215174
"4559",32421.4617331559
"4560",18683.8467583779
"4561",32491.6683335801
"4562",22419.5898308346
